,Ticker,Opening Price,Closing Price,Date
661,BYD,28.45,24.85,2008-01-18
662,BYD,34.23,30.16,2008-01-04
663,BYD,50.07,44.9,2007-07-27
664,BYD,17.91,15.36,2003-08-01
665,BYD,13.35,11.46,2003-02-07
666,BYD,13.5,11.75,2002-11-01
667,BYD,15.1,13.5,2002-10-25
668,BYD,15.32,13.69,2002-07-19
669,BYD,16.24,14.5,2002-05-10
670,BYD,4.9,4.38,2001-10-12
671,BYD,5.1,3.56,2001-09-21
672,BYD,5.75,5.15,2001-07-06
673,BYD,3.813,3.375,2000-12-22
674,BYD,5.938,4.813,2000-07-21
675,BYD,4.875,4.375,2000-04-14
676,BYD,6.0,5.375,2000-01-28
677,WFC,28.27,25.21,2011-08-05
678,WFC,10.96,8.61,2009-03-06
679,WFC,14.59,10.91,2009-02-20
680,WFC,19.16,15.76,2009-02-13
681,WFC,25.19,18.68,2009-01-16
682,WFC,29.74,25.14,2009-01-09
683,WFC,30.64,26.72,2008-12-12
684,WFC,28.19,21.76,2008-11-21
685,WFC,34.05,28.72,2008-11-07
686,WFC,33.3,28.31,2008-10-10
687,WFC,31.44,27.97,2008-04-11
688,WFC,28.38,25.48,2008-01-18
689,WFC,51.3,45.46,2002-11-08
690,WFC,43.75,38.31,2000-06-16
691,WFC,38.38,33.5,2000-02-18
692,EOS,13.91,12.32,2010-05-07
693,EOS,8.87,7.93,2009-03-06
694,EOS,11.19,9.3,2009-02-20
695,EOS,10.64,8.32,2008-11-21
696,EOS,12.54,10.89,2008-11-14
697,EOS,13.04,8.98,2008-10-10
698,TIF,65.99,59.1,2012-01-13
699,TIF,70.8,60.82,2011-09-30
700,TIF,68.64,57.36,2011-08-19
701,TIF,80.72,69.14,2011-08-05
702,TIF,48.84,43.55,2010-05-07
703,TIF,28.54,25.48,2009-05-15
704,TIF,22.68,20.18,2009-02-13
705,TIF,25.27,22.4,2009-01-09
706,TIF,23.63,20.31,2008-11-14
707,TIF,27.45,23.02,2008-11-07
708,TIF,27.89,22.68,2008-10-24
709,TIF,36.04,32.34,2008-10-03
710,TIF,41.55,35.8,2008-01-11
711,TIF,46.06,41.38,2008-01-04
712,TIF,48.9,43.92,2007-11-09
713,TIF,54.58,47.96,2007-07-27
714,TIF,31.2,27.7,2004-08-13
715,TIF,35.77,31.43,2004-08-06
716,TIF,30.7,27.16,2002-12-06
717,TIF,24.4,21.65,2002-08-02
718,TIF,27.05,23.43,2002-07-19
719,TIF,34.35,27.3,2002-07-12
720,TIF,31.15,27.75,2001-09-07
721,TIF,36.28,32.44,2001-06-15
722,TIF,33.05,28.69,2001-03-16
723,TIF,41.88,36.38,2000-11-10
724,TIF,75.5,36.44,2000-07-21
725,TIF,67.63,55.06,2000-05-26
726,TIF,76.94,63.56,2000-04-14
727,TIF,65.5,56.44,2000-02-18
728,VTR,56.32,48.43,2016-02-12
729,VTR,68.41,59.6,2015-08-21
730,VTR,53.08,47.63,2011-08-05
731,VTR,25.36,21.95,2009-03-20
732,VTR,24.04,21.57,2009-02-27
733,VTR,29.29,23.84,2009-02-13
734,VTR,30.57,27.22,2009-01-09
735,VTR,23.91,20.02,2008-11-21
736,VTR,30.58,23.96,2008-11-14
737,VTR,35.82,30.38,2008-11-07
738,VTR,37.15,32.0,2008-10-24
739,VTR,43.78,36.29,2008-10-10
740,VTR,37.82,31.51,2007-07-27
741,VTR,27.75,24.23,2004-04-08
742,VTR,13.11,10.95,2002-10-11
743,VTR,5.688,4.938,2000-09-15
744,VTR,3.688,3.203,2000-06-30
745,VTR,3.75,3.25,2000-02-11
746,VTR,3.938,3.438,2000-01-28
747,INSI,13.87,9.93,2008-10-10
748,CWH,29.62,26.56,2017-05-26
749,CWH,32.12,28.63,2017-04-07
750,NVO,41.17,35.66,2016-10-28
751,NVO,57.09,49.87,2016-08-05
752,NVO,55.25,48.9,2016-02-05
753,NVO,187.27,39.05,2014-01-10
754,NVO,123.18,107.34,2011-08-05
755,NVO,51.23,45.57,2008-10-24
756,NVO,51.72,44.02,2008-10-10
757,NVO,59.5,50.85,2005-04-29
758,NVO,39.79,30.65,2002-04-12
759,NVO,41.85,37.5,2001-11-09
760,NVO,97.61,36.61,2001-04-12
761,NVO,102.6,90.75,2000-11-17
762,PRO,24.97,22.02,2016-12-02
763,PRO,12.06,10.48,2016-02-05
764,PRO,15.46,13.53,2016-01-22
765,PRO,19.63,15.39,2016-01-15
766,PRO,22.54,19.67,2016-01-08
767,PRO,20.97,18.26,2015-05-08
768,PRO,23.55,20.94,2015-05-01
769,PRO,27.15,24.29,2015-01-30
770,PRO,26.52,22.93,2014-05-09
771,PRO,39.43,34.45,2014-02-28
772,PRO,19.34,16.59,2012-05-11
773,PRO,15.09,13.2,2011-11-25
774,PRO,14.64,12.84,2011-09-23
775,PRO,13.53,11.15,2011-08-19
776,PRO,16.47,14.5,2011-08-05
777,PRO,10.82,9.65,2010-11-19
778,PRO,8.0,7.16,2010-06-25
779,PRO,7.78,6.56,2010-05-21
780,PRO,9.13,7.1,2010-05-07
781,PRO,7.96,7.16,2009-08-14
782,PRO,5.07,4.29,2009-03-27
783,PRO,4.53,3.79,2009-03-06
784,PRO,6.04,5.3,2009-02-13
785,PRO,5.42,4.52,2009-01-23
786,PRO,6.17,5.5,2009-01-16
787,PRO,7.0,6.0,2008-12-26
788,PRO,5.03,4.14,2008-11-21
789,PRO,6.48,5.05,2008-11-14
790,PRO,6.29,4.93,2008-10-24
791,PRO,8.54,6.49,2008-10-10
792,PRO,10.08,7.19,2008-08-08
793,PRO,11.93,10.06,2008-08-01
794,PRO,11.97,10.1,2008-07-03
795,PRO,11.75,9.66,2008-04-11
796,PRO,16.81,15.06,2008-02-15
797,PRO,16.87,14.93,2008-01-18
798,PRO,19.39,15.78,2008-01-04
799,PRO,18.68,16.78,2007-11-16
800,FRAC,15.43,13.77,2017-04-21
801,BETR,6.35,5.06,2017-11-10
802,BETR,7.7,6.55,2017-08-18
803,BETR,9.79,7.63,2017-08-11
804,BETR,9.77,8.38,2017-03-10
805,BETR,14.05,9.84,2016-11-18
806,BETR,15.46,13.16,2016-05-06
807,BETR,11.39,10.18,2016-01-08
808,BETR,12.63,10.55,2015-09-25
809,BETR,16.24,14.27,2015-08-14
810,APTS,6.85,6.1,2011-09-23
811,APTS,8.17,7.0,2011-08-05
812,LADR,12.66,10.19,2016-01-15
813,LADR,14.25,12.17,2015-12-11
814,MCO,55.13,43.37,2013-02-08
815,MCO,32.02,27.04,2011-08-19
816,MCO,41.22,36.35,2011-06-17
817,MCO,23.28,18.85,2009-09-25
818,MCO,27.23,24.42,2009-09-04
819,MCO,29.4,25.93,2009-07-24
820,MCO,20.09,17.95,2009-02-27
821,MCO,22.84,19.16,2009-02-20
822,MCO,23.41,20.56,2008-12-26
823,MCO,23.22,19.33,2008-11-14
824,MCO,25.03,19.29,2008-10-24
825,MCO,29.0,23.26,2008-10-10
826,MCO,38.0,33.2,2008-09-26
827,MCO,44.78,34.16,2008-05-23
828,MCO,55.99,49.98,2007-08-17
829,MCO,70.97,62.01,2006-04-28
830,MCO,82.25,43.21,2005-05-20
831,MCO,48.65,42.74,2002-10-04
832,MCO,47.4,42.02,2002-07-19
833,ECL,34.5,30.97,2001-09-21
834,HIG,44.71,39.85,2016-07-29
835,HIG,19.43,17.07,2012-05-18
836,HIG,19.83,17.83,2011-11-04
837,HIG,18.37,16.07,2011-09-23
838,HIG,20.2,17.72,2011-08-19
839,HIG,23.78,20.57,2011-08-05
840,HIG,24.27,21.71,2010-07-02
841,HIG,28.87,25.3,2010-05-07
842,HIG,14.77,12.95,2009-06-12
843,HIG,17.04,14.6,2009-05-15
844,HIG,5.86,3.62,2009-03-06
845,HIG,8.15,6.1,2009-02-27
846,HIG,11.68,6.79,2009-02-20
847,HIG,14.56,12.46,2009-02-13
848,HIG,14.34,12.68,2009-02-06
849,HIG,18.09,13.8,2009-01-16
850,HIG,16.89,14.48,2008-12-12
851,HIG,11.64,4.95,2008-11-21
852,HIG,16.08,12.65,2008-11-14
853,HIG,23.01,10.32,2008-10-31
854,HIG,29.14,24.3,2008-10-24
855,HIG,30.38,19.23,2008-10-10
856,HIG,54.74,27.4,2008-10-03
857,HIG,64.82,57.62,2008-07-11
858,HIG,62.99,56.3,2004-10-15
859,HIG,49.1,41.1,2002-11-01
860,HIG,70.81,63.06,2001-01-05
861,HIG,60.75,53.69,2000-06-09
862,HIG,52.0,46.56,2000-04-07
863,HIG,40.38,34.63,2000-02-11
864,HIG,43.31,37.94,2000-01-21
865,SQNS,2.11,1.82,2018-01-17
866,SQNS,3.11,1.98,2017-10-06
867,SQNS,3.65,2.79,2017-08-04
868,SQNS,4.15,3.31,2017-06-30
869,SQNS,2.03,1.78,2016-12-02
870,SQNS,1.99,1.7,2016-09-16
871,SQNS,1.85,1.66,2016-08-19
872,SQNS,2.42,2.16,2016-05-06
873,SQNS,2.5,2.17,2016-04-22
874,SQNS,1.84,1.6066,2015-11-13
875,SQNS,1.16,1.04,2015-10-09
876,SQNS,1.32,1.13,2015-08-21
877,SQNS,1.35,1.19,2015-08-07
878,SQNS,1.57,1.38,2015-07-31
879,SQNS,1.84,1.54,2015-03-13
880,SQNS,1.28,1.1516,2015-01-16
881,SQNS,1.85,1.64,2014-10-10
882,SQNS,1.81,1.62,2014-08-01
883,SQNS,1.7099,1.45,2014-05-09
884,SQNS,1.86,1.65,2014-05-02
885,SQNS,2.27,1.88,2014-04-25
886,SQNS,2.76,2.35,2014-04-11
887,SQNS,2.21,1.81,2013-11-22
888,SQNS,2.5,2.1,2013-10-25
889,SQNS,1.85,1.66,2013-03-08
890,SQNS,2.3,1.91,2013-02-08
891,SQNS,2.77,2.42,2013-01-18
892,SQNS,1.63,1.41,2012-11-16
893,SQNS,1.67,1.4,2012-10-26
894,SQNS,2.39,2.11,2012-05-18
895,SQNS,2.49,2.24,2012-04-20
896,SQNS,3.4,3.03,2012-02-10
897,SQNS,3.9,2.28,2011-12-16
898,SQNS,4.94,4.12,2011-11-25
899,SQNS,5.61,5.02,2011-09-30
900,SQNS,6.45,5.58,2011-09-23
901,SQNS,6.42,5.46,2011-08-26
902,SQNS,8.58,7.13,2011-08-05
903,SQNS,14.96,8.19,2011-07-29
904,SQNS,16.63,12.5,2011-06-10
905,ONDK,4.38,3.75,2017-05-12
906,ONDK,5.04,4.42,2017-04-07
907,ONDK,5.46,4.9,2017-03-03
908,ONDK,5.71,4.89,2017-02-17
909,ONDK,5.61,4.81,2016-11-18
910,ONDK,4.88,4.02,2016-11-04
911,ONDK,8.7,5.12,2016-05-06
912,ONDK,8.49,6.63,2016-02-26
913,ONDK,9.06,7.69,2016-01-15
914,ONDK,10.12,9.07,2016-01-08
915,ONDK,10.98,9.78,2015-12-11
916,ONDK,10.64,9.42,2015-09-25
917,ONDK,13.47,9.18,2015-08-07
918,ONDK,19.38,15.68,2015-05-08
919,ONDK,19.53,16.26,2015-03-06
920,ONDK,16.91,15.08,2015-01-30
921,ONDK,18.99,16.99,2015-01-23
922,ONDK,23.05,18.5,2015-01-16
923,MIE,7.08,5.77,2016-02-12
924,MIE,9.28,7.32,2016-01-15
925,MIE,9.45,8.49,2015-12-11
926,MIE,11.27,9.72,2015-12-04
927,MIE,21.39,19.22,2014-10-10
928,TWLO,30.13,25.55,2017-11-10
929,TWLO,33.1,23.97,2017-05-05
930,TWLO,32.7,28.85,2016-12-30
931,TWLO,34.81,30.38,2016-12-02
932,TWLO,35.41,31.57,2016-11-04
933,TWLO,42.2,35.42,2016-10-28
934,TWLO,57.63,46.11,2016-10-14
935,JKS,27.35,24.6,2017-11-24
936,JKS,29.36,26.03,2017-09-22
937,JKS,14.91,13.27,2016-11-11
938,JKS,17.51,15.75,2016-09-16
939,JKS,22.53,20.22,2016-05-06
940,JKS,22.9,20.3,2016-03-24
941,JKS,22.02,18.14,2016-01-15
942,JKS,25.15,22.2,2016-01-08
943,JKS,25.73,22.3,2015-11-13
944,JKS,22.67,16.82,2015-08-21
945,JKS,27.19,23.94,2015-07-24
946,JKS,23.2,19.59,2014-12-12
947,JKS,26.77,22.84,2014-10-10
948,JKS,30.12,26.62,2014-07-11
949,JKS,28.63,24.47,2014-06-06
950,JKS,26.95,22.99,2014-05-16
951,JKS,28.79,25.43,2014-04-11
952,JKS,32.11,28.29,2014-03-28
953,JKS,35.03,30.4,2014-03-14
954,JKS,36.13,29.7,2014-01-24
955,JKS,34.35,29.39,2013-11-29
956,JKS,26.74,23.0,2013-10-25
957,JKS,19.6,17.36,2013-09-20
958,JKS,11.4,10.2,2013-07-12
959,JKS,9.52,7.94,2013-05-31
960,JKS,5.69,5.11,2013-04-19
961,JKS,4.67,4.15,2013-04-05
962,JKS,5.42,4.64,2013-03-28
963,JKS,7.35,6.16,2013-03-15
964,JKS,9.07,7.84,2013-03-01
965,JKS,3.74,3.33,2012-11-16
966,JKS,2.55,2.01,2012-08-03
967,JKS,3.25,2.92,2012-07-20
968,JKS,4.03,3.44,2012-06-29
969,JKS,4.32,3.8,2012-05-25
970,JKS,5.31,4.32,2012-05-18
971,JKS,6.08,5.46,2012-04-05
972,JKS,7.24,6.01,2012-03-09
973,JKS,9.27,7.81,2012-02-24
974,JKS,10.03,8.81,2012-02-17
975,JKS,7.39,5.83,2011-11-18
976,JKS,9.7,8.6,2011-11-04
977,JKS,6.19,4.86,2011-09-30
978,JKS,7.6,6.05,2011-09-23
979,JKS,10.119,9.04,2011-09-16
980,JKS,13.39,10.59,2011-09-09
981,JKS,17.1,14.03,2011-09-02
982,JKS,16.25,14.22,2011-08-19
983,JKS,17.29,15.23,2011-08-12
984,JKS,22.26,18.63,2011-08-05
985,JKS,26.64,23.46,2011-06-03
986,JKS,28.25,24.59,2011-05-20
987,JKS,25.87,22.61,2011-03-11
988,JKS,32.07,25.54,2011-03-04
989,JKS,29.59,25.03,2011-01-28
990,JKS,27.0,23.7,2010-12-03
991,JKS,33.21,26.06,2010-11-19
992,JKS,36.44,32.64,2010-11-12
993,JKS,30.05,26.09,2010-10-22
994,JKS,31.84,26.76,2010-10-08
995,JKS,27.16,24.41,2010-09-10
996,JKS,11.05,9.0007,2010-05-21
997,CGA,1.38,1.2117,2016-11-18
998,CGA,1.68,1.45,2016-10-07
999,CGA,1.32,1.17,2016-02-12
1000,CGA,1.48,1.27,2016-01-08
1001,CGA,1.93,1.69,2015-08-21
1002,CGA,2.31,2.02,2015-02-13
1003,CGA,1.95,1.4,2014-12-12
1004,CGA,2.7,2.24,2014-09-19
1005,CGA,2.82,2.47,2014-05-16
1006,CGA,3.17,2.84,2014-03-14
1007,CGA,3.89,3.26,2014-01-24
1008,CGA,3.93,3.52,2013-12-13
1009,CGA,3.7,3.26,2012-09-21
1010,CGA,4.34,3.88,2012-07-27
1011,CGA,3.69,3.28,2012-05-18
1012,CGA,4.75,4.25,2012-02-17
1013,CGA,3.36,2.9944,2011-12-09
1014,CGA,3.85,3.23,2011-11-25
1015,CGA,4.7,4.11,2011-10-28
1016,CGA,6.0,4.53,2011-09-23
1017,CGA,4.5,4.01,2011-08-19
1018,CGA,5.44,4.69,2011-08-05
1019,CGA,4.83,4.06,2011-06-10
1020,CGA,6.48,4.68,2011-05-27
1021,CGA,7.5,6.54,2011-04-15
1022,CGA,7.69,6.75,2011-03-18
1023,CGA,9.24,7.33,2011-01-07
1024,CGA,8.53,7.35,2010-10-29
1025,CGA,10.47,9.19,2010-09-03
1026,CGA,12.31,10.65,2010-08-27
1027,CGA,10.54,8.48,2010-07-02
1028,CGA,12.77,10.46,2010-05-07
1029,CGA,17.0,15.06,2009-12-18
1030,CGA,13.05,11.02,2009-10-30
1031,CGA,12.1,10.72,2009-10-02
1032,CGA,8.54,7.63,2009-07-02
1033,CGA,2.48,2.2,2008-11-21
1034,CGA,2.95,2.65,2008-10-10
1035,CGA,3.32,2.9,2008-09-19
1036,CGA,29.0,3.0,2008-08-08
1037,TNC,75.15,66.25,2017-08-04
1038,TNC,43.81,39.06,2011-08-05
1039,TNC,36.43,31.62,2010-08-13
1040,TNC,34.71,30.8,2010-05-07
1041,TNC,9.76,8.23,2009-03-06
1042,TNC,12.92,9.86,2009-02-27
1043,TNC,15.26,13.34,2009-01-23
1044,TNC,24.76,17.82,2008-12-19
1045,TNC,28.51,22.8,2008-10-24
1046,TNC,34.62,30.01,2008-10-03
1047,TNC,28.92,25.29,2008-07-11
1048,TNC,35.16,30.46,2008-06-27
1049,TNC,40.76,35.56,2008-04-25
1050,TNC,37.8,32.37,2008-01-18
1051,TNC,43.9,37.43,2008-01-11
1052,TNC,45.14,23.27,2006-07-28
1053,TNC,37.5,33.64,2002-09-20
1054,VFC,72.88,63.75,2015-10-23
1055,VFC,67.88,59.05,2009-05-01
1056,VFC,52.73,47.2,2008-11-14
1057,VFC,56.09,46.42,2008-10-24
1058,VFC,65.86,55.55,2008-10-17
1059,VFC,71.13,62.9,2008-10-10
1060,VFC,37.16,33.24,2002-10-04
1061,VFC,30.13,27.0,2000-06-09
1062,TSI,2.7,2.31,2008-10-10
1063,TSI,5.25,4.18,2002-07-26
1064,TSI,7.33,6.26,2002-06-28
1065,TSI,8.23,7.33,2002-06-14
1066,TSI,10.42,9.25,2001-06-29
1067,TSI,11.75,10.38,2000-12-29
1068,TSI,11.69,10.44,2000-10-13
1069,BSMX,9.0,7.0,2016-11-11
1070,BSMX,10.79,9.7,2014-12-12
1071,BSMX,13.27,11.86,2014-11-07
1072,BSMX,16.87,14.92,2013-05-24
1073,ZTO,13.05,11.23,2017-03-10
1074,ZTO,14.25,12.64,2016-12-16
1075,ZTO,15.96,13.83,2016-12-02
1076,ZTO,17.19,15.2,2016-11-04
1077,Y,308.06,277.15,2011-11-25
1078,Y,225.0,198.0,2008-11-21
1079,Y,260.0,231.0,2008-11-14
1080,Y,346.0,237.0,2008-10-10
1081,Y,415.0,348.5,2008-09-26
1082,Y,389.69,349.2,2008-01-18
1083,Y,213.0,183.9,2001-09-21
1084,GIB,15.88,14.27,2010-07-30
1085,GIB,8.24,7.32,2008-11-14
1086,GIB,8.0,7.01,2008-10-24
1087,GIB,8.46,7.6,2008-10-10
1088,GIB,5.15,4.17,2002-12-06
1089,GIB,4.48,4.01,2002-08-30
1090,GIB,4.2,3.48,2002-07-26
1091,GIB,5.11,4.47,2002-06-21
1092,GIB,5.59,4.9,2002-04-12
1093,GIB,6.9,6.1,2002-03-28
1094,GIB,6.27,5.42,2001-05-18
1095,GIB,5.37,4.2,2001-02-23
1096,GIB,5.95,5.33,2001-02-16
1097,GIB,5.25,4.125,2000-12-01
1098,GIB,5.063,4.438,2000-11-17
1099,GIB,5.875,5.063,2000-11-10
1100,GIB,8.125,7.125,2000-07-07
1101,GIB,10.75,7.5,2000-06-23
1102,GIB,10.81,9.375,2000-05-26
1103,GIB,10.5,9.063,2000-04-28
1104,GIB,13.0,10.81,2000-04-14
1105,GIB,17.25,14.0,2000-03-31
1106,GIB,20.94,17.25,2000-01-21
1107,SMLP,15.8,12.61,2016-02-26
1108,SMLP,18.7,16.66,2016-02-05
1109,SMLP,18.38,16.48,2015-12-04
1110,SMLP,22.32,16.76,2015-09-25
1111,SMLP,29.94,24.21,2015-08-07
1112,SMLP,34.17,30.72,2015-05-08
1113,SMLP,41.2,33.21,2014-12-12
1114,COTV,35.53,31.54,2017-11-03
1115,COTV,42.5,38.01,2017-08-04
1116,PYN,8.78,7.81,2009-02-20
1117,PYN,6.5,5.38,2008-12-05
1118,PYN,7.72,6.52,2008-11-28
1119,PYN,9.21,7.84,2008-11-21
1120,PYN,9.95,7.3,2008-10-10
1121,PYN,11.99,10.75,2008-09-26
1122,SN,5.6,4.86,2017-12-08
1123,SN,4.97,4.34,2017-08-25
1124,SN,5.51,4.7,2017-08-04
1125,SN,7.26,6.22,2017-07-07
1126,SN,7.48,6.7,2017-06-23
1127,SN,6.95,6.19,2017-05-26
1128,SN,7.92,6.92,2017-05-12
1129,SN,8.65,7.5,2017-04-21
1130,SN,11.27,10.11,2017-03-10
1131,SN,8.0,6.97,2016-10-28
1132,SN,8.13,7.3,2016-10-14
1133,SN,3.44,3.07,2016-02-05
1134,SN,3.54,2.7,2016-01-15
1135,SN,4.35,3.73,2016-01-08
1136,SN,4.43,3.68,2015-12-18
1137,SN,5.45,4.57,2015-11-20
1138,SN,6.22,5.46,2015-11-13
1139,SN,6.95,5.95,2015-10-30
1140,SN,7.8,6.97,2015-10-23
1141,SN,6.88,5.83,2015-08-21
1142,SN,7.26,6.11,2015-08-07
1143,SN,7.91,6.88,2015-07-24
1144,SN,8.97,8.0,2015-07-10
1145,SN,13.35,11.67,2015-05-15
1146,SN,14.5,12.91,2015-05-08
1147,SN,8.37,6.95,2014-12-12
1148,SN,11.21,8.73,2014-12-05
1149,SN,17.63,11.29,2014-11-28
1150,SN,24.85,19.99,2014-10-10
1151,SN,20.95,18.62,2012-07-20
1152,EGL,33.32,27.93,2017-11-03
1153,EGL,30.65,27.32,2017-03-24
1154,EGL,38.54,33.95,2016-12-16
1155,EGL,29.74,14.2,2016-01-22
1156,EGL,48.51,36.1,2015-02-27
1157,EGL,44.65,38.93,2014-05-16
1158,EGL,17.0,15.01,2012-07-27
1159,FE,42.08,36.47,2009-05-15
1160,FE,41.93,37.54,2009-03-06
1161,FE,47.65,42.56,2009-02-27
1162,FE,59.97,45.45,2008-10-10
1163,FE,67.89,61.01,2008-10-03
1164,FE,67.33,60.44,2007-07-27
1165,FE,31.44,28.13,2001-01-05
1166,NUM,12.45,10.64,2008-10-31
1167,NUM,10.65,8.23,2008-10-10
1168,VET,28.47,24.95,2015-12-11
1169,VET,48.46,43.24,2015-01-09
1170,VET,55.23,47.39,2014-11-28
1171,AOS,98.63,49.97,2016-10-07
1172,AOS,75.47,67.22,2016-01-08
1173,AOS,77.96,39.71,2013-05-17
1174,AOS,43.35,38.79,2010-12-17
1175,AOS,57.73,37.55,2010-11-19
1176,AOS,25.28,22.43,2009-03-06
1177,AOS,32.86,28.6,2008-12-12
1178,AOS,29.07,26.1,2008-11-21
1179,AOS,31.1,27.57,2008-10-24
1180,AOS,39.95,33.95,2008-10-03
1181,AOS,35.4,31.58,2008-01-04
1182,AOS,47.25,37.69,2007-10-19
1183,AOS,42.63,36.65,2006-10-20
1184,AOS,55.3,49.06,2006-04-21
1185,AOS,32.32,27.29,2005-06-24
1186,AOS,34.36,28.0,2003-09-26
1187,AOS,25.53,22.26,2002-11-01
1188,AOS,31.95,28.65,2002-07-19
1189,AOS,13.25,11.75,2000-09-22
1190,AOS,15.19,13.31,2000-09-15
1191,AOS,19.5,16.94,2000-07-21
1192,AOS,21.19,19.06,2000-06-23
1193,AOS,22.44,19.88,2000-01-28
1194,ASIX,29.25,26.1,2017-03-10
1195,URI,56.68,47.91,2016-01-29
1196,URI,62.17,54.9,2016-01-15
1197,URI,71.11,61.81,2016-01-08
1198,URI,80.51,64.72,2015-07-24
1199,URI,104.7,88.91,2015-05-29
1200,URI,102.68,89.29,2015-01-09
1201,URI,113.99,99.68,2014-12-12
1202,URI,109.62,93.74,2014-10-10
1203,URI,36.63,32.71,2012-09-28
1204,URI,34.6,30.39,2012-07-20
1205,URI,37.57,31.11,2012-06-01
1206,URI,42.61,33.05,2012-05-18
1207,URI,17.96,16.11,2011-09-23
1208,URI,17.07,13.11,2011-08-19
1209,URI,23.58,17.65,2011-08-05
1210,URI,26.01,23.01,2011-07-29
1211,URI,13.57,12.03,2010-08-13
1212,URI,10.69,8.53,2010-07-02
1213,URI,12.75,10.68,2010-06-25
1214,URI,13.66,11.81,2010-05-21
1215,URI,14.48,12.12,2010-05-07
1216,URI,10.65,9.49,2009-10-30
1217,URI,6.04,5.14,2009-05-15
1218,URI,3.95,3.16,2009-03-06
1219,URI,4.65,4.05,2009-02-27
1220,URI,5.86,5.26,2009-02-13
1221,URI,8.07,6.41,2009-01-16
1222,URI,8.91,8.01,2009-01-09
1223,URI,7.87,6.34,2008-12-05
1224,URI,6.22,4.76,2008-11-21
1225,URI,8.44,6.26,2008-11-14
1226,URI,10.27,8.25,2008-11-07
1227,URI,10.19,7.99,2008-10-24
1228,URI,12.48,10.02,2008-10-10
1229,URI,15.84,12.78,2008-10-03
1230,URI,17.3,14.98,2008-09-26
1231,URI,19.1,16.83,2008-07-18
1232,URI,25.11,17.91,2007-12-21
1233,URI,34.23,23.37,2007-11-16
1234,URI,28.33,20.3,2006-08-11
1235,URI,33.3,29.04,2006-06-09
1236,URI,20.1,17.54,2005-07-15
1237,URI,20.3,15.03,2004-09-03
1238,URI,19.28,17.2,2004-04-30
1239,URI,21.4,17.54,2004-02-27
1240,URI,18.48,16.12,2003-09-26
1241,URI,12.58,11.17,2003-01-17
1242,URI,9.3,8.26,2002-12-13
1243,URI,7.25,6.45,2002-10-25
1244,URI,8.85,7.05,2002-10-04
1245,URI,11.0,8.95,2002-09-27
1246,URI,13.44,11.0,2002-09-20
1247,URI,15.64,13.6,2002-07-26
1248,URI,29.5,26.35,2002-03-22
1249,URI,20.3,17.9,2001-09-21
1250,URI,14.75,12.44,2000-12-22
1251,URI,17.0,15.0,2000-04-07
1252,URI,19.0,16.31,2000-02-11
1253,GLOG,10.82,9.37,2016-03-24
1254,GLOG,7.55,6.34,2016-01-15
1255,GLOG,9.44,7.66,2015-12-18
1256,GLOG,11.88,10.1,2015-12-04
1257,GLOG,12.95,10.27,2015-09-25
1258,GLOG,17.23,15.36,2015-07-24
1259,GLOG,20.53,17.64,2014-11-28
1260,GLOG,21.74,18.7,2014-10-10
1261,GLOG,30.85,27.16,2014-07-11
1262,GLOG,11.65,9.89,2012-05-18
1263,GLOG,12.54,11.27,2012-04-05
1264,WAAS,12.78,11.39,2017-10-27
1265,WAAS,24.15,20.21,2017-01-06
1266,DRH,9.0,7.96,2016-01-15
1267,DRH,7.73,6.87,2011-09-23
1268,DRH,8.09,7.21,2011-08-19
1269,DRH,10.37,8.61,2011-08-05
1270,DRH,9.97,8.82,2010-08-13
1271,DRH,11.07,9.8,2010-05-07
1272,DRH,7.01,5.73,2009-05-15
1273,DRH,4.6,4.1,2009-01-30
1274,DRH,5.18,4.53,2008-12-26
1275,DRH,3.54,2.79,2008-11-21
1276,DRH,4.65,3.56,2008-11-14
1277,DRH,5.15,4.55,2008-11-07
1278,DRH,4.44,3.77,2008-10-24
1279,DRH,5.24,4.29,2008-10-17
1280,DRH,7.18,4.8,2008-10-10
1281,DRH,8.81,7.55,2008-10-03
1282,DRH,10.48,9.3,2008-07-11
1283,DRH,13.72,12.01,2008-06-06
1284,DRH,19.0,16.5,2007-07-27
1285,AWK,20.77,18.55,2009-02-27
1286,AOD,5.79,5.12,2011-08-05
1287,AOD,7.59,5.16,2010-06-25
1288,AOD,5.46,4.47,2009-03-06
1289,AOD,7.26,6.09,2009-02-20
1290,AOD,7.2,5.28,2008-11-21
1291,AOD,8.34,7.07,2008-11-14
1292,AOD,8.4,5.76,2008-10-10
1293,AOD,11.75,9.67,2008-09-12
1294,XOXO,12.05,9.78,2014-03-14
1295,XOXO,13.64,12.13,2014-01-31
1296,XOXO,13.36,11.96,2013-08-30
1297,XOXO,9.78,7.9,2010-02-19
1298,XOXO,10.7,9.51,2009-11-06
1299,XOXO,6.96,6.19,2009-02-27
1300,XOXO,7.28,6.15,2008-10-10
1301,XOXO,8.37,7.51,2008-10-03
1302,XOXO,9.86,8.5,2008-09-26
1303,XOXO,9.45,8.32,2008-07-11
1304,XOXO,11.04,9.59,2008-06-27
1305,XOXO,12.0,10.24,2008-05-09
1306,XOXO,13.22,11.63,2008-02-15
1307,XOXO,15.96,14.26,2008-01-04
1308,XOXO,15.36,13.53,2007-11-23
1309,XOXO,18.72,15.8,2007-11-09
1310,XOXO,21.43,19.15,2007-10-19
