,Ticker,bounceback score,close,date,lowest price,num of weeks,open,volume
1454,VRS,4,3.04,20100709,2.49,1,2.5,872700
1455,VRS,2,3.7,20101015,2.71,5,3.1,1174000
1456,VRS,2,4.62,20110128,3.42,4,3.95,754500
1457,VRS,0,4.15,20140110,2.69,133,2.1,24608600
1458,VRS,0,2.5,20120309,2.04,29,1.27,5553500
1459,VRS,0,2.5,20120309,1.57,17,1.27,5553500
1460,VRS,2,1.36,20120203,0.96,5,1.01,1145700
1461,VRS,3,1.65,20120706,1.08,3,1.21,3006400
1462,VRS,3,1.65,20120706,1.08,3,1.21,3006400
1463,VRS,3,1.3,20130308,1.01,2,1.06,452900
1464,VRS,3,1.3,20130308,1.01,2,1.06,452900
1465,VRS,3,1.3,20130308,1.01,2,1.06,452900
1466,VRS,0,4.15,20140110,0.8,20,2.1,24608600
1467,VRS,1,4.15,20140110,0.68,10,2.1,24608600
1468,VRS,3,0.65,20140103,0.54,3,0.7,320700
1469,VRS,3,4.15,20140110,0.62,2,2.1,24608600
1470,VRS,4,2.75,20140703,1.95,1,1.97,2090400
1471,VRS,4,2.9,20141031,2.5,1,2.51,574400
1472,VRS,0,11.6,20160722,2.1,35,12.227,327476
1473,VRS,2,11.6,20160722,0.3,6,12.227,327476
1474,VRS,4,11.6,20160722,0.15,1,12.227,327476
1475,VRS,4,11.6,20160722,0.15,1,12.227,327476
1476,VRS,4,11.6,20160722,0.15,1,12.227,327476
1477,VRS,2,6.86,20161209,4.95,5,5.27,964843
1478,VRS,4,6.86,20161209,5.29,1,5.27,964843
1479,VRS,2,4.69,20170630,3.54,5,4.01,1382518
1480,EOI,4,13.79,20170804,4.77,1,13.9,671420
1481,EOI,4,11.88,20081017,9.9,1,11.93,1131763
1482,EOI,4,10.9578,20081128,8.99,1,8.99,534492
1483,DHI,2,11.53,20090403,10.0,5,10.45,54801600
1484,DHI,4,7.38,20081031,5.07,1,4.86,63700800
1485,DHI,4,6.87,20081128,4.34,1,4.4,51386700
1486,DHI,4,6.87,20081128,4.34,1,4.4,51386700
1487,DHI,4,6.87,20081128,4.34,1,4.4,51386700
1488,DHI,4,9.9,20090717,8.5,1,8.54,42683800
1489,DHI,4,9.9,20090717,8.5,1,8.54,42683800
1490,DHI,2,12.17,20100108,9.86,4,10.96,43993400
1491,DHI,0,12.66,20111209,10.76,26,12.15,42832800
1492,DHI,0,13.91,20120113,11.48,26,13.08,44056600
1493,DHI,2,18.38,20120629,15.21,4,16.11,42911900
1494,DHI,2,23.35,20130201,19.24,5,21.85,59005100
1495,DHI,0,24.56,20140228,21.1,36,23.72,39548200
1496,DHI,0,23.48,20140131,20.28,30,21.01,61266700
1497,ETY,4,10.69,20081017,9.22,1,11.0,3301288
1498,ETY,4,10.19,20081128,8.21,1,8.91,2307979
1499,ETY,0,12.7,20090717,10.83,24,11.6,2118533
1500,RHI,4,48.78,20161230,4.92,1,49.02,3046872
1501,RHI,0,21.5,20090417,18.63,26,20.37,7356300
1502,RHI,4,25.74,20091204,22.19,1,22.18,13453500
1503,RHI,2,31.16,20100319,26.4,6,30.05,5948600
1504,RHI,4,29.35,20110722,25.38,1,25.27,14604900
1505,RHI,0,38.97,20130927,33.67,35,38.43,4591600
1506,RHI,2,43.32,20160318,37.34,5,42.39,4673420
1507,RFI,0,15.0384,20101126,12.832,112,14.52,136061
1508,RFI,2,7.63,20090102,6.52,6,7.09,162335
1509,RFI,2,6.03,20090403,5.17,5,5.15,108815
1510,RFI,4,5.25,20090313,4.37,1,4.24,212894
1511,RFI,1,13.88,20120203,11.32,10,13.01,105194
1512,GNC,4,35.65,20120420,13.44,1,34.12,7771900
1513,GNC,3,25.2,20110729,21.5,3,22.9,4706600
1514,GNC,3,50.09,20150807,42.82,2,49.35,10478561
1515,GNC,0,34.58,20160422,29.08,22,32.68,4821969
1516,GNC,2,29.5,20160304,24.74,7,28.26,6748698
1517,EDI,4,15.19,20171222,4.87,1,15.04,284503
1518,FBP,3,9.9,20080201,7.74,2,8.5,3594000
1519,FBP,2,8.7,20080725,7.45,4,7.47,6939000
1520,FBP,3,7.22,20080718,6.05,2,6.47,6613500
1521,FBP,1,6.53,20090409,4.95,8,4.91,2443500
1522,FBP,3,4.43,20090313,3.78,3,3.87,4419000
1523,FBP,4,4.2,20090807,3.1,1,3.16,8536500
1524,FBP,2,2.68,20091218,1.89,7,2.2,14553000
1525,FBP,3,2.17,20091211,1.56,2,1.64,11208000
1526,FBP,3,2.17,20091211,1.56,2,1.64,11208000
1527,FBP,4,0.5594,20100709,0.47,1,0.44,39271500
1528,FBP,3,0.3213,20101015,0.2777,2,0.28,22830000
1529,FBP,3,0.3512,20101210,0.26,2,0.3,32797500
1530,FBP,3,5.17,20110401,4.38,2,4.57,867200
1531,FBP,0,4.95,20120210,3.6,26,4.39,502000
1532,FBP,3,3.35,20111028,2.72,3,2.93,565400
1533,FBP,3,3.35,20111028,2.72,3,2.93,565400
1534,FBP,2,4.13,20120203,3.48,4,3.45,526100
1535,FBP,2,6.28,20131108,5.28,4,5.48,3867400
1536,FBP,3,5.59,20140307,4.6,2,5.16,5460000
1537,FBP,0,5.84,20141219,4.87,29,5.6,7572179
1538,FBP,0,6.1,20161111,4.74,71,5.09,7113528
1539,FBP,2,4.49,20151106,3.44,5,3.8,3208367
1540,FBP,1,3.01,20160311,2.56,8,2.82,4719960
1541,FBP,2,2.88,20160304,2.3,6,2.59,5905209
1542,NTZ,4,4.22,20080118,3.56,1,3.57,268721
1543,NTZ,4,3.45,20080815,2.7,1,2.7,139460
1544,NTZ,4,3.45,20080815,2.7,1,2.7,139460
1545,NTZ,0,2.22,20090619,1.85,26,2.0,396768
1546,NTZ,4,1.79,20090130,1.5,1,1.45,117042
1547,NTZ,3,1.31,20090417,1.12,3,1.1303,129946
1548,NTZ,3,3.18,20091030,2.7,3,2.95,242525
1549,NTZ,1,3.79,20110128,3.15,8,3.17,428168
1550,NTZ,3,3.02,20111014,2.58,3,2.95,16899
1551,NTZ,2,2.87,20120113,2.17,4,2.55,53475
1552,NTZ,0,3.1,20140502,2.6501,104,2.81,63542
1553,NTZ,3,2.44,20120921,2.0,3,2.06,143570
1554,NTZ,1,2.3,20130118,1.97,13,2.03,166893
1555,NTZ,0,2.55,20150501,1.81,22,1.7399,151690
1556,NTZ,4,1.77,20150123,1.43,1,1.42,30694
1557,NTZ,3,2.55,20150501,1.61,2,1.7399,151690
1558,NTZ,0,1.95,20161216,1.56,53,1.6,529139
1559,NTZ,0,1.67,20160805,1.44,28,1.6,268155
1560,STON,4,7.01,20171201,1.81,1,7.17,551383
1561,STON,4,12.99,20081128,9.02,1,9.43,156265
1562,STON,4,12.6399,20090313,10.57,1,10.57,174534
1563,STON,1,19.95,20091224,16.72,13,18.82,184292
1564,STON,0,21.69,20100716,18.745,23,20.9,251842
1565,STON,0,27.83,20120720,24.02,20,26.88,608352
1566,STON,0,30.55,20150424,25.71,149,29.69,500084
1567,STON,3,10.8,20170106,8.42,3,8.74,2438463
1568,STON,3,9.63,20170428,7.89,2,8.8,1657085
1569,BSX,4,27.75,20170616,8.77,1,27.75,30034966
1570,BSX,0,14.65,20150109,11.96,336,13.45,97944905
1571,BSX,0,13.11,20140110,11.05,275,12.49,62257400
1572,BSX,3,7.61,20081205,6.14,2,5.98,95871300
1573,BSX,3,9.41,20090206,7.73,2,8.73,56930800
1574,BSX,3,7.65,20101217,6.58,3,7.17,135480700
1575,BSX,0,7.81,20130328,6.76,94,7.42,119308600
1576,BSX,0,7.64,20130201,6.49,78,6.86,208946200
1577,CGI,4,11.43,20110826,6.12,1,10.55,1247900
1578,CGI,4,10.69,20081031,8.83,1,8.62,858600
1579,CGI,4,6.72,20081219,5.75,1,5.82,1068600
1580,CGI,4,5.8,20090313,4.75,1,4.67,493400
1581,CGI,2,7.73,20090508,6.27,5,6.93,512200
1582,CGI,3,12.22,20100226,10.62,2,11.42,1194400
1583,CGI,2,14.91,20110708,12.57,4,14.29,782600
1584,CGI,0,13.5,20120120,11.55,23,13.07,553100
1585,CGI,4,10.18,20111014,8.84,1,9.04,781700
1586,CGI,1,11.81,20111223,10.18,10,10.97,762500
1587,CGI,3,9.06,20160205,7.48,3,7.83,2271387
1588,CGI,2,8.49,20160909,7.04,4,7.75,1994642
1589,CGI,3,7.9,20161118,6.61,3,6.9,2696037
1590,CGI,0,6.05,20170915,5.1,23,5.7,1961946
1591,CGI,4,2.25,20170512,1.85,1,1.85,9464639
1592,CGI,4,2.25,20170512,1.85,1,1.85,9464639
1593,CGI,4,3.05,20170616,2.25,1,2.2,4292633
1594,CGI,4,4.7,20170728,4.0,1,4.0,3739128
1595,RWT,4,14.85,20171222,6.3,1,15.23,1783519
1596,RWT,3,25.55,20080718,20.66,2,23.38,4261900
1597,RWT,4,15.24,20081031,10.73,1,10.02,4864900
1598,RWT,4,13.05,20081128,10.32,1,10.88,2730900
1599,RWT,0,16.03,20100409,13.4,22,15.5,2879800
1600,RWT,1,16.03,20100409,13.57,8,15.5,2879800
1601,RWT,0,16.2,20161209,14.0,65,14.92,2352367
1602,AXP,4,53.5,20160129,10.29,1,54.46,74379320
1603,AXP,0,43.88,20100409,38.04,93,41.83,42521000
1604,AXP,0,37.21,20091106,30.87,57,34.95,62783200
1605,AXP,3,27.5,20081031,23.15,3,23.8,77227100
1606,AXP,2,14.45,20090327,12.06,4,13.0,139981400
1607,AXP,4,13.09,20090313,10.26,1,9.86,171060300
1608,AXP,1,43.88,20100409,37.66,10,41.83,42521000
1609,DCI,0,53.76,20101119,46.52,130,50.03,1777200
1610,DCI,4,35.15,20081031,29.96,1,29.55,3017000
1611,NVRO,3,35.86,20141205,25.54,3,27.24,992240
1612,NVRO,2,44.61,20150123,34.77,5,37.1,1788364
1613,NVRO,4,53.41,20150515,45.36,1,55.89,2743431
1614,NVRO,3,51.26,20150918,43.38,3,47.0,2491462
1615,NVRO,3,48.49,20151106,38.1,2,41.3,3276508
1616,NVRO,2,82.7,20160729,70.48,5,80.67,1475091
1617,NVRO,3,87.97,20170113,70.98,3,79.1,3243985
1618,NVRO,2,82.63,20170707,69.56,4,75.08,3487409
1619,LFGR,3,22.64,20110218,19.63,2,20.0,6319000
1620,LFGR,4,8.57,20110826,7.19,1,7.47,4894500
1621,LFGR,3,7.76,20111104,6.14,2,6.87,7697000
1622,LFGR,4,7.76,20120217,6.17,1,6.23,9759000
1623,LFGR,4,7.76,20120217,6.17,1,6.23,9759000
1624,LFGR,1,9.43,20130510,7.73,11,8.36,4819500
1625,LFGR,3,6.92,20130719,6.0,3,6.82,5730000
1626,LFGR,1,5.88,20131220,4.96,8,5.35,5366500
1627,LFGR,3,4.35,20140523,3.71,2,3.8,10839500
1628,LFGR,3,4.6,20140530,3.83,2,4.4,19387000
1629,LFGR,0,6.55,20150424,5.58,21,6.05,486339
1630,LFGR,3,5.13,20150213,4.05,2,4.58,455577
1631,LFGR,2,5.95,20150306,4.58,4,4.92,970120
1632,LFGR,3,6.0,20150605,5.17,2,5.6,711267
1633,LFGR,1,5.29,20151106,4.43,11,4.36,295322
1634,LFGR,3,5.94,20160422,5.07,3,5.75,497405
1635,TDC,4,31.5,20170728,7.55,1,29.14,15012608
1636,TDC,0,17.12,20090313,14.48,18,15.84,13061600
1637,TDC,3,58.08,20130719,50.23,3,56.1,7670200
1638,TDC,2,47.79,20140321,40.95,6,45.02,9928300
1639,BQH,0,16.7201,20120203,14.48,182,16.31,23180
1640,BQH,0,13.69,20090710,11.89,40,13.1,69051
1641,HST,3,10.34,20081031,8.27,3,7.42,56673100
1642,HST,4,7.52,20081128,5.94,1,6.49,71537600
1643,HST,4,4.65,20090313,3.54,1,3.59,105465300
1644,HST,4,4.65,20090313,3.54,1,3.59,105465300
1645,HST,4,9.56,20090508,7.54,1,7.73,146228200
1646,HST,2,12.54,20100305,10.6,5,11.76,41822200
1647,HST,0,16.11,20101015,13.65,19,15.65,47793300
1648,HST,1,14.59,20111028,12.1,11,13.48,49624800
1649,HST,2,12.37,20111014,10.62,7,10.99,54382700
1650,RPM,4,24.96,20120518,16.13,1,26.36,2674800
1651,RPM,0,23.27,20110128,19.98,134,22.41,5260100
1652,RPM,0,20.49,20091204,17.74,61,19.82,4961000
1653,RPM,3,13.03,20081205,10.83,2,11.89,10605300
1654,RPM,2,12.93,20090327,10.84,4,11.84,4419300
1655,RPM,0,24.07,20110218,20.84,48,23.64,2807700
1656,IQV,4,45.52,20130517,21.08,1,42.3,7648100
1657,SSD,3,27.27,20080125,23.42,2,22.63,2041800
1658,SSD,3,27.12,20080808,21.72,3,24.69,2035700
1659,SSD,3,24.56,20081107,20.77,2,23.01,2068400
1660,SSD,3,24.56,20081107,20.77,2,23.01,2068400
1661,SSD,1,21.38,20090417,18.31,9,19.48,2536000
1662,SSD,3,19.31,20090320,13.92,2,15.2,3839400
1663,SSD,2,25.96,20100305,22.28,4,24.94,1068500
1664,SPG,4,79.43,20100305,24.58,1,78.9,11963300
1665,SPG,0,66.67,20090807,52.2,38,56.83,35282300
1666,SPG,2,41.3,20090403,33.1,5,32.45,71150055
1667,SPG,4,34.73,20090313,26.19,1,25.07,68004647
1668,PHG,0,30.59,20100108,26.1,66,30.66,3900460
1669,PHG,2,33.23,20100312,28.26,7,31.75,5339745
1670,PUK,0,24.96,20120316,20.66,31,22.82,1229709
1671,PUK,3,11.3,20081128,9.0,2,8.44,797149
1672,PUK,4,11.3,20081128,7.75,1,8.44,797149
1673,PUK,4,7.45,20090313,5.92,1,5.58,1343046
1674,PUK,3,14.17,20090724,11.55,2,13.58,604061
1675,PUK,0,25.42,20120810,21.86,59,24.67,513381
1676,PFD,0,11.8399,20100319,10.1,89,11.22,189521
1677,PFD,4,5.4,20081017,2.82,1,3.12,803456
1678,PFD,4,5.4,20081017,2.82,1,3.12,803456
1679,PFD,4,5.4,20081017,2.82,1,3.12,803456
1680,QSR,4,39.02,20141226,9.315,1,41.04,6898775
1681,STN,0,35.96,20120914,30.12,243,33.97,46072
1682,STN,0,31.73,20110429,27.07,148,31.18,81240
1683,STN,2,26.93,20080808,23.29,4,26.5,169542
1684,STN,2,18.93,20081114,16.21,5,18.45,316605
1685,STN,3,18.51,20081107,15.06,2,16.23,336574
1686,STN,4,18.4,20081128,13.66,1,14.18,195656
1687,STN,4,18.4,20081128,13.66,1,14.18,195656
1688,STN,1,25.89,20160415,22.37,9,25.38,118226
1689,SSW,4,7.42,20081128,4.52,1,5.09,3940436
1690,SSW,4,7.42,20081128,4.52,1,5.09,3940436
1691,SSW,4,7.42,20081128,4.52,1,5.09,3940436
1692,SSW,3,7.19,20090731,5.75,3,6.65,2381960
1693,SSW,2,10.95,20100115,9.0,4,10.42,1586452
1694,SSW,2,14.81,20110204,12.42,5,13.96,1030736
1695,SSW,0,16.75,20120224,13.9,30,15.24,2888589
1696,SSW,1,16.79,20160226,14.39,11,16.64,1157061
1697,SSW,4,16.46,20160122,14.06,1,14.27,1641279
1698,SSW,3,11.47,20170113,8.79,3,9.7,7888377
1699,SSW,3,6.2,20170623,5.33,3,5.95,5598315
1700,RBA,4,31.34,20170609,5.33,1,31.43,1930905
1701,RBA,0,28.52,20110401,24.6,142,26.0,3262606
1702,RBA,1,22.52,20081219,19.31,9,21.62,4003181
1703,RBA,3,21.6,20081212,16.64,3,18.0,3452576
1704,RBA,3,21.6,20081212,16.64,3,18.0,3452576
1705,RBA,1,22.46,20100416,19.42,8,21.58,1370853
1706,RBA,0,24.05,20140328,20.91,101,23.72,1350606
1707,RBA,0,22.91,20121130,19.53,26,21.61,1985041
1708,RBA,0,32.1,20180112,27.79,26,31.32,2878749
1709,ITUB,3,25.02,20080222,20.81,2,24.29,25314869
1710,ITUB,0,22.35,20091113,19.08,65,21.74,57933948
1711,ITUB,4,11.06,20081031,7.48,1,7.79,73481089
1712,ITUB,4,11.06,20081031,7.48,1,7.79,73481089
1713,ITUB,4,11.58,20081128,9.22,1,9.33,38536677
1714,ITUB,1,22.41,20100401,18.57,8,20.84,44746253
1715,ITUB,3,14.62,20140328,12.34,2,13.52,98339721
1716,ITUB,1,18.0,20140829,14.27,8,16.54,59474516
1717,ITUB,2,16.11,20141121,13.49,4,13.73,78927525
1718,ITUB,0,13.97,20170915,12.12,137,13.7,49186401
1719,ITUB,2,12.03,20150410,10.39,4,12.0,75123935
1720,ITUB,2,9.57,20160701,8.24,5,8.53,80932311
1721,ITUB,3,11.1,20170106,9.31,3,10.52,64264300
1722,SEAS,4,17.23,20170421,11.78,1,16.16,7839598
1723,SEAS,0,17.0,20161111,14.5,20,14.31,21936205
1724,EPD,4,29.05,20160708,14.17,1,28.5,15310623
1725,EPD,4,23.66,20081017,18.39,1,20.74,11120940
1726,EPD,4,21.37,20081128,17.26,1,17.88,5849891
1727,EPD,1,25.64,20090508,21.43,11,24.49,5308398
1728,EPD,0,29.38,20160715,25.41,42,29.22,20610620
1729,FICO,2,25.64,20080418,21.91,5,24.47,1527000
1730,FICO,3,22.63,20080725,19.37,3,21.51,3325600
1731,FICO,0,22.28,20090814,19.21,45,21.3,2537300
1732,FICO,4,14.14,20081128,11.52,1,11.61,1790200
1733,FICO,4,17.25,20090102,14.62,1,14.48,2186000
1734,FICO,0,28.97,20110318,25.0,48,27.41,1807400
1735,FICO,1,33.98,20111104,26.58,13,27.88,3095400
1736,LND,1,3.92,20120720,3.39,8,4.0,140350
1737,LND,1,3.43,20150109,2.89,10,3.19,16827
1738,LND,1,3.43,20150109,2.7999,8,3.19,16827
1739,LND,0,3.51,20150612,2.98,20,3.22,55700
1740,LND,2,3.28,20151023,2.83,4,3.19,3482
1741,UNH,4,146.42,20161111,3.15,1,139.6,26879080
1742,UNH,2,31.0,20080808,26.01,6,28.7,52026300
1743,UNH,3,27.45,20080725,22.16,2,24.13,88888200
1744,UNH,4,24.39,20081017,17.35,1,18.06,81408400
1745,UNH,4,21.01,20081128,17.15,1,17.57,40022400
1746,UNH,4,21.36,20090313,17.9,1,17.67,75491800
1747,JTA,4,8.6,20081017,6.66,1,6.83,438177
1748,JTA,4,6.9425,20081128,5.77,1,5.76,211785
1749,ATEN,4,14.66,20140328,9.962,1,16.26,3389200
1750,ATEN,3,12.41,20140613,10.64,3,11.4,1498800
1751,ATEN,1,5.45,20150109,4.13,12,4.53,3013040
1752,ATEN,2,5.45,20150109,4.01,4,4.53,3013040
1753,ATEN,2,8.19,20160812,6.91,4,7.85,2551054
1754,ATEN,2,7.56,20170929,6.13,6,6.71,3087777
1755,DNOW,4,10.25,20171117,7.26,1,10.67,7338501
1756,DNOW,1,19.14,20160708,16.58,8,18.28,4432813
1757,DNOW,3,21.19,20160819,18.31,3,20.57,3788240
1758,POL,3,6.63,20080201,5.61,2,6.05,3977300
1759,POL,2,7.29,20080411,6.18,4,6.65,4174700
1760,POL,4,4.75,20081031,3.84,1,3.87,3178600
1761,POL,1,3.48,20090508,2.6,16,2.8,2502800
1762,POL,3,1.97,20090320,1.61,3,1.72,2122800
1763,POL,4,1.67,20090313,1.39,1,1.38,2128600
1764,POL,2,8.5,20100305,7.1,4,8.0,3574600
1765,POL,2,8.85,20100312,7.5,4,8.51,3143200
1766,POL,3,10.32,20100723,7.81,3,8.41,5774700
1767,POL,0,15.24,20120203,13.22,26,14.24,2542300
1768,POL,0,13.36,20120113,11.43,18,11.91,3776800
1769,CRK,2,53.99,20080509,40.68,4,46.37,7291700
1770,CRK,2,49.42,20081031,40.56,4,36.99,7171600
1771,CRK,4,36.37,20081017,28.3,1,30.43,7600100
1772,CRK,2,34.16,20090403,27.9,4,30.44,5592800
1773,CRK,3,40.98,20090918,34.4,2,37.61,4352400
1774,CRK,3,34.93,20100409,29.95,2,34.04,4908300
1775,CRK,2,32.81,20100611,28.38,5,31.69,5889300
1776,CRK,1,25.81,20101112,21.36,12,24.2,4786000
1777,CRK,3,24.0,20101008,19.88,3,22.61,4550500
1778,CRK,2,30.77,20110325,24.99,5,28.86,5183100
1779,CRK,3,17.82,20111014,15.46,2,16.15,4238400
1780,CRK,3,15.25,20120217,11.75,2,12.5,16722300
1781,CRK,3,15.25,20120217,11.75,2,12.5,16722300
1782,CRK,2,16.42,20120629,13.65,4,13.81,6318200
1783,CRK,2,19.56,20120914,16.06,6,18.09,5640400
1784,CRK,0,10.31,20161021,8.86,99,8.45,5716077
1785,CRK,3,4.49,20150410,3.42,2,3.75,12888826
1786,CRK,4,1.73,20150807,1.26,1,1.3,22811813
1787,CRK,4,1.73,20150807,1.26,1,1.3,22811813
1788,CRK,0,4.19,20160805,1.82,33,3.88,3565161
1789,CRK,3,0.86,20160408,0.68,3,0.7103,4757786
1790,CRK,3,0.86,20160408,0.68,3,0.7103,4757786
1791,CRK,4,0.73,20160603,0.62,1,0.62,4518951
1792,CRK,3,4.19,20160805,0.7819,2,3.88,3565161
1793,CRK,4,6.92,20160902,5.49,1,5.5,5111630
1794,CRK,3,10.43,20161202,8.23,3,8.51,4790460
1795,CRK,4,7.58,20170609,6.52,1,6.5,2001056
1796,TDOC,4,33.15,20170929,6.02,1,32.6,3896309
1797,TDOC,3,19.0,20151120,15.61,2,17.5,814256
1798,TDOC,1,13.08,20160624,11.21,14,12.85,3472257
1799,TDOC,2,11.9,20160422,9.94,4,11.14,1294388
1800,TLK,4,35.71,20170825,29.5,1,35.6,826479
1801,TLK,2,34.82,20080829,29.96,6,34.08,1356006
1802,TLK,2,24.33,20081212,20.04,6,22.23,2525516
1803,CODI,2,12.23,20080808,10.48,4,11.82,709460
1804,CODI,2,12.23,20080808,10.48,4,11.82,709460
1805,CODI,2,11.79,20081219,8.78,4,9.92,721887
1806,CODI,2,11.79,20081219,8.78,4,9.92,721887
1807,CODI,4,8.57,20090313,7.35,1,7.29,684478
1808,CODI,2,14.41,20100305,11.72,5,13.5,705847
1809,TGI,4,65.25,20140214,17.63,1,66.05,4635400
1810,TGI,2,71.24,20080502,52.79,7,59.6,2522700
1811,TGI,3,49.73,20080725,40.61,2,43.02,3415500
1812,TGI,3,43.86,20081031,33.28,3,36.34,1971700
1813,TGI,3,39.3,20090327,32.52,3,35.6,686900
1814,TGI,2,58.22,20100312,49.01,5,54.09,596500
1815,TGI,1,72.85,20130125,62.1009,10,70.02,1502000
1816,TGI,1,78.68,20130315,67.48,9,74.33,1333100
1817,TGI,4,27.39,20160219,23.58,1,23.87,7281180
1818,TGI,0,33.25,20170526,26.5,21,23.1,7147077
1819,TGI,1,33.25,20170526,23.8,9,23.1,7147077
1820,TGI,4,22.95,20170519,19.8,1,19.9,3751306
1821,MSB,2,25.09,20080215,20.47,4,22.99,541105
1822,MSB,2,25.09,20080215,20.47,4,22.99,541105
1823,MSB,4,8.6401,20081128,7.31,1,7.8,333839
1824,MSB,4,8.6401,20081128,7.31,1,7.8,333839
1825,MSB,4,8.6401,20081128,7.31,1,7.8,333839
1826,MSB,3,7.93,20090327,5.97,3,6.96,459431
1827,MSB,2,10.18,20091009,8.85,5,9.97,368456
1828,MSB,3,15.251,20100122,12.8,3,14.79,634243
1829,MSB,2,24.21,20100723,18.8,4,19.25,950620
1830,MSB,1,38.8,20110325,33.21,8,36.55,705085
1831,MSB,3,34.892,20110708,30.08,3,33.62,323838
1832,MSB,1,27.55,20111021,22.94,9,23.79,1027356
1833,MSB,2,27.49,20120629,23.75,6,26.89,340339
1834,MSB,2,21.43,20140919,18.53,7,20.0,492280
1835,MSB,0,23.45,20170922,16.69,145,16.85,1453357
1836,MSB,0,15.95,20170203,12.18,81,13.75,637291
1837,MSB,0,7.22,20160415,6.11,21,6.53,256756
1838,MSB,4,5.1,20151224,4.14,1,4.14,617123
1839,MSB,3,4.4,20160129,3.43,2,3.73,331026
1840,MSB,3,4.4,20160129,3.43,2,3.73,331026
1841,MSB,2,9.99,20160603,8.43,4,9.38,277626
1842,MSB,4,9.9,20161111,8.1,1,8.1,371208
1843,GMED,2,16.4,20120907,13.9,4,16.07,496100
1844,GMED,0,16.39,20130503,13.31,22,15.3,2659400
1845,GMED,0,25.94,20150529,22.19,43,25.4,1570701
1846,GMED,0,26.02,20160722,22.5,24,24.81,3407791
1847,FMO,4,13.16,20081017,10.83,1,13.0,649068
1848,FMO,4,11.42,20081128,9.5,1,9.73,506455
1849,FMO,4,14.1399,20090130,12.06,1,12.12,348137
1850,FMO,3,13.24,20151224,10.97,2,11.04,1980684
1851,FMO,1,12.65,20160422,10.05,13,10.94,938082
1852,CNC,4,82.8,20170714,13.89,1,81.11,7490434
1853,CNC,4,21.73,20080725,17.25,1,17.07,4764800
1854,CNC,2,19.85,20081226,17.13,5,19.25,1499400
1855,CNC,4,19.28,20081219,15.96,1,16.07,3454900
1856,CNC,1,25.4,20101217,21.46,15,24.31,1697700
1857,CNC,2,36.23,20110429,29.53,6,32.83,2494700
1858,CNC,2,43.87,20120113,37.56,5,42.51,2668600
1859,CNC,2,35.92,20120713,28.2,4,32.36,9631100
1860,CNC,2,42.49,20121109,35.59,4,39.03,5995500
1861,CNC,1,56.99,20130802,49.5,9,55.94,2153600
1862,CNC,3,92.67,20141031,78.6,3,81.98,7209312
1863,CNC,2,67.92,20160610,56.64,4,65.01,8157598
1864,FRC,0,56.41,20150213,48.53,54,54.99,3606458
1865,BXS,4,20.78,20080718,16.93,1,17.0,9799100
1866,BXS,4,22.24,20081128,18.32,1,19.39,4511900
1867,BXS,4,22.24,20081128,18.32,1,19.39,4511900
1868,BXS,0,23.29,20131108,19.46,192,22.14,3272500
1869,BXS,0,16.3,20130322,14.0,139,15.8,3744600
1870,BXS,0,15.85,20101223,12.84,18,14.89,6393100
1871,BXS,1,13.54,20110729,11.75,8,12.43,8659400
1872,LEA,4,45.19,20110916,9.96,1,41.27,5487300
1873,LEA,1,81.85,20100326,67.64,12,77.09,5067100
1874,LEA,0,56.46,20130315,48.48,102,54.83,3391300
1875,LEA,0,53.98,20130208,44.42,79,49.44,7374800
1876,LEA,1,48.46,20111014,40.97,8,45.87,4310900
1877,PKI,0,33.17,20130104,27.55,233,31.03,4548200
1878,PKI,0,19.25,20090911,16.2,40,18.17,3919100
1879,PKI,0,17.47,20090501,13.29,20,13.21,17522900
1880,PKI,2,23.79,20100305,20.14,5,22.38,7746100
1881,PKI,0,25.42,20101210,21.72,27,24.37,6544700
1882,BAS,0,35.84,20110708,28.66,163,32.39,3799200
1883,BAS,2,13.39,20090102,10.32,7,11.49,1184100
1884,BAS,4,11.48,20081128,8.8,1,8.93,1334100
1885,BAS,3,7.44,20090320,5.49,2,6.29,2797900
1886,BAS,3,7.44,20090320,5.49,2,6.29,2797900
1887,BAS,3,7.44,20090320,5.49,2,6.29,2797900
1888,BAS,2,7.4,20090821,6.42,6,6.86,1481300
1889,BAS,2,7.4,20090821,6.42,6,6.86,1481300
1890,BAS,2,9.06,20091218,6.59,4,7.41,2075900
1891,BAS,2,9.06,20091218,6.59,4,7.41,2075900
1892,BAS,4,9.41,20100409,8.18,1,8.25,2237200
1893,BAS,1,8.89,20100723,7.72,11,8.47,1994000
1894,BAS,4,8.37,20100709,7.17,1,7.42,1603300
1895,BAS,2,10.08,20101008,7.75,6,8.65,2630400
1896,BAS,4,16.92,20110114,14.62,1,14.6,1721600
1897,BAS,0,28.14,20140417,24.01,140,27.0,3522800
1898,BAS,3,15.41,20111007,13.26,2,13.95,9345100
1899,BAS,3,15.41,20111007,13.26,2,13.95,9345100
1900,BAS,3,15.41,20111007,13.26,2,13.95,9345100
1901,BAS,1,11.78,20120803,10.09,8,10.05,12764900
1902,BAS,3,11.78,20120803,9.35,3,10.05,12764900
1903,BAS,3,11.02,20121130,8.96,2,10.06,4321200
1904,BAS,2,12.31,20130104,10.15,6,10.82,2836200
1905,BAS,3,14.34,20130510,11.95,3,13.79,2683800
1906,BAS,2,13.47,20131018,11.64,7,12.48,4670400
